timestamp,cpu_avg,rps,mem_avg,lat_p95,err_rate,phi1,phi2,phi3
1527575700,0.4579,33.3,0.8496,77.1,0.00144,0.5086,0.4031,0.0883
1527576000,0.461,33.4,0.8459,74.9,0.0023,0.5118,0.4054,0.0828
1527576300,0.4913,33.6,0.8544,79.2,0.00288,0.5073,0.4019,0.0908
1527576600,0.4745,33.3,0.8478,77.4,0.00163,0.5089,0.4032,0.0878
1527576900,0.5255,33.5,0.8725,96.1,0.00183,0.4868,0.3857,0.1275
1527577200,0.6066,33.4,0.8693,177.2,0.00138,0.4059,0.3216,0.2725
1527577500,0.4869,33.7,0.8586,81.4,0.00212,0.504,0.3996,0.0964
1527577800,0.4769,33.6,0.8688,76.3,0.00166,0.5106,0.4046,0.0849
1527578100,0.4942,33.6,0.8689,90.9,0.00104,0.4921,0.39,0.1179
1527578400,0.5439,33.7,0.8927,88.6,0.00143,0.4969,0.3938,0.1093
1527578700,0.4833,33.7,0.8595,81.3,0.00267,0.5041,0.3996,0.0963
1527579000,0.4252,33.7,0.8474,74.2,0.00152,0.5112,0.4052,0.0836
1527579300,0.4579,33.7,0.8586,92.9,0.00163,0.4883,0.3869,0.1248
1527579600,0.4117,33.7,0.8514,107.5,0.00216,0.4692,0.3719,0.1589
1527579900,0.5081,33.8,0.8713,93.8,0.00179,0.489,0.3877,0.1233
1527580200,0.3411,33.9,0.8544,60.9,0.0016,0.5263,0.4173,0.0564
1527580500,0.3956,33.9,0.8676,79.0,0.00131,0.5036,0.3992,0.0972
1527580800,0.397,34.0,0.8645,67.2,0.00196,0.5198,0.4121,0.0682
1527581100,0.3924,33.9,0.8571,67.8,0.00224,0.5186,0.4112,0.0701
1527581400,0.5798,34.0,0.8743,82.2,0.00128,0.5067,0.4018,0.0915
1527581700,0.4028,34.1,0.8546,75.4,0.00259,0.5087,0.4033,0.0879
1527582000,0.3686,33.8,0.846,78.6,0.00123,0.503,0.3988,0.0982
1527582300,0.4358,34.1,0.8799,72.6,0.00164,0.5138,0.4074,0.0787
1527582600,0.4572,34.2,0.8806,74.7,0.00118,0.5118,0.4058,0.0823
1527582900,0.4215,34.1,0.8574,86.6,0.00157,0.4948,0.3923,0.1129
1527583200,0.4485,34.2,0.8778,98.5,0.00162,0.4811,0.3814,0.1375
1527583500,0.4304,34.2,0.8535,113.9,0.00205,0.4627,0.3669,0.1704
1527583800,0.4215,34.4,0.8658,73.4,0.00146,0.5122,0.406,0.0818
1527584100,0.4958,34.4,0.8796,89.1,0.00146,0.4945,0.3921,0.1133
1527584400,0.4147,34.5,0.8701,89.7,0.00187,0.4907,0.3892,0.1201
1527584700,0.448,34.4,0.8688,85.2,0.0018,0.4977,0.3946,0.1077
1527585000,0.4355,34.4,0.8717,82.9,0.00203,0.5001,0.3966,0.1033
1527585300,0.4344,34.5,0.8556,80.1,0.00203,0.5037,0.3995,0.0968
1527585600,0.438,34.6,0.8635,86.2,0.00173,0.496,0.3934,0.1106
1527585900,0.4665,34.5,0.8643,86.1,0.00203,0.4972,0.3943,0.1085
1527586200,0.4246,34.5,0.8462,109.8,0.00166,0.4672,0.3706,0.1622
1527586500,0.4046,34.5,0.8338,82.8,0.00187,0.4991,0.3959,0.105
1527586800,0.3657,34.5,0.838,108.6,0.00226,0.4665,0.37,0.1635
1527587100,0.3897,34.6,0.8365,85.2,0.00132,0.4954,0.3929,0.1116
1527587400,0.4097,34.7,0.842,112.0,0.00238,0.4643,0.3682,0.1675
1527587700,0.4145,34.8,0.8577,110.2,0.00276,0.4665,0.3699,0.1636
1527588000,0.5023,34.7,0.878,164.7,0.00146,0.4146,0.3288,0.2566
1527588300,0.5296,34.9,0.8802,117.2,0.00122,0.4625,0.3668,0.1707
1527588600,0.5551,34.9,0.8743,130.0,0.00131,0.4496,0.3566,0.1938
1527588900,0.4667,34.9,0.8576,91.4,0.00106,0.4907,0.3892,0.1202
1527589200,0.4146,34.8,0.8424,70.4,0.00199,0.5161,0.4093,0.0746
1527589500,0.309,34.9,0.8288,63.4,0.00212,0.5213,0.4135,0.0652
1527589800,0.3505,34.9,0.8459,63.8,0.0029,0.5226,0.4145,0.0629
1527590100,0.3991,35.0,0.8457,93.9,0.00192,0.4851,0.3847,0.1303
1527590400,0.4242,35.0,0.8496,83.2,0.00145,0.4994,0.3961,0.1045
1527590700,0.3999,35.1,0.8567,85.0,0.00245,0.4962,0.3935,0.1102
1527591000,0.3961,35.1,0.8474,72.4,0.00228,0.5127,0.4066,0.0808
1527591300,0.3556,35.1,0.839,63.2,0.00201,0.5237,0.4154,0.0609
1527591600,0.4025,35.2,0.8465,90.7,0.00132,0.4892,0.388,0.1228
1527591900,0.397,35.2,0.8549,89.7,0.00146,0.4902,0.3888,0.121
1527592200,0.3562,35.4,0.858,100.2,0.00109,0.4761,0.3776,0.1463
1527592500,0.3623,35.3,0.8592,70.7,0.00245,0.5135,0.4073,0.0792
1527592800,0.3866,35.3,0.8689,69.8,0.00143,0.5158,0.4091,0.0751
1527593100,0.3114,35.3,0.8559,64.1,0.00244,0.5205,0.4128,0.0667
1527593400,0.2946,35.2,0.8614,61.3,0.00148,0.5238,0.4154,0.0608
1527593700,0.3904,35.4,0.8693,64.6,0.00106,0.5232,0.4149,0.0619
1527594000,0.4171,35.4,0.888,70.7,0.00216,0.5159,0.4092,0.0749
1527594300,0.388,35.4,0.8827,71.0,0.00171,0.5143,0.4078,0.0779
1527594600,0.3261,35.5,0.8721,70.9,0.00178,0.5119,0.4059,0.0822
1527594900,0.3825,35.6,0.8805,78.4,0.00134,0.5042,0.3999,0.0959
1527595200,0.4211,35.6,0.9038,85.1,0.00121,0.497,0.3941,0.1089
1527595500,0.4152,35.7,0.87,80.2,0.00291,0.5031,0.399,0.0979
1527595800,0.4518,35.7,0.8897,90.1,0.0023,0.4919,0.3901,0.118
1527596100,0.3933,35.7,0.8821,81.8,0.00149,0.5002,0.3967,0.1031
1527596400,0.3838,35.7,0.8828,69.2,0.00201,0.5166,0.4097,0.0738
1527596700,0.3415,35.8,0.8653,68.6,0.00172,0.5158,0.409,0.0752
1527597000,0.345,35.9,0.8686,72.3,0.00107,0.5108,0.4051,0.0841
1527597300,0.2977,35.8,0.8634,66.7,0.00179,0.5165,0.4096,0.0739
1527597600,0.2978,35.9,0.8655,65.7,0.00156,0.518,0.4107,0.0713
1527597900,0.3408,36.0,0.8816,73.9,0.00123,0.5087,0.4032,0.0881
1527598200,0.3225,36.0,0.8877,67.5,0.00155,0.5165,0.4095,0.0741
1527598500,0.375,36.0,0.9041,73.1,0.00161,0.5111,0.4052,0.0837
1527598800,0.3489,36.1,0.8931,93.8,0.00188,0.4837,0.3835,0.1328
1527599100,0.3639,36.0,0.8822,125.6,0.00124,0.4487,0.3558,0.1955
1527599400,0.3215,36.1,0.8797,76.1,0.00161,0.5049,0.4004,0.0948
1527599700,0.3331,36.2,0.8819,84.9,0.00122,0.4942,0.3917,0.1141
1527600000,0.3064,36.3,0.8822,66.3,0.00124,0.5176,0.4104,0.072
1527600300,0.3187,36.3,0.885,61.1,0.00191,0.5252,0.4165,0.0583
1527600600,0.3091,36.3,0.8862,61.8,0.00219,0.5239,0.4154,0.0608
1527600900,0.3283,36.3,0.8871,76.2,0.00111,0.5051,0.4005,0.0944
1527601200,0.2635,36.1,0.8743,62.0,0.00151,0.5217,0.4136,0.0647
1527601500,0.3223,36.3,0.8825,71.4,0.00152,0.5113,0.4054,0.0833
1527601800,0.3288,36.4,0.8774,65.8,0.00152,0.5191,0.4117,0.0692
1527602100,0.3053,36.4,0.8882,62.1,0.00201,0.5233,0.415,0.0617
1527602400,0.4264,36.5,0.9118,79.9,0.00183,0.5041,0.3997,0.0961
1527602700,0.3437,36.4,0.8692,64.8,0.00323,0.5211,0.4133,0.0656
1527603000,0.3665,36.6,0.8693,75.5,0.00222,0.5076,0.4025,0.0899
1527603300,0.3549,36.6,0.8711,65.4,0.00134,0.5208,0.413,0.0662
1527603600,0.3412,36.5,0.8655,68.2,0.00147,0.5164,0.4095,0.0742
1527603900,0.3023,36.5,0.8552,63.5,0.00108,0.5213,0.4134,0.0653
1527604200,0.3194,36.6,0.8602,68.6,0.00137,0.5147,0.4085,0.0768
1527604500,0.3068,36.6,0.8645,65.1,0.00238,0.5193,0.4118,0.0689
1527604800,0.3242,36.6,0.8701,65.6,0.0017,0.5192,0.4117,0.0691
1527605100,0.3511,36.6,0.8751,77.6,0.00215,0.5042,0.3998,0.096
1527605400,0.3811,36.7,0.8973,81.8,0.00199,0.4999,0.3964,0.1037
1527605700,0.3779,36.8,0.8935,71.9,0.00174,0.5128,0.4067,0.0805
1527606000,0.3681,36.8,0.9039,86.2,0.0018,0.4939,0.3917,0.1144
1527606300,0.4185,36.8,0.8825,72.6,0.0015,0.5136,0.4073,0.0791
1527606600,0.408,36.8,0.8965,73.9,0.00267,0.5115,0.4056,0.083
1527606900,0.4381,36.9,0.8871,79.2,0.00248,0.5056,0.401,0.0935
1527607200,0.348,37.0,0.8816,72.6,0.00155,0.5107,0.4051,0.0843
1527607500,0.3462,37.0,0.8784,70.4,0.00147,0.5137,0.4074,0.079
1527607800,0.3129,37.0,0.8729,63.3,0.00121,0.5221,0.414,0.0639
1527608100,0.3368,36.9,0.8914,66.2,0.00205,0.519,0.4115,0.0695
1527608400,0.3431,37.1,0.8999,74.9,0.00152,0.5075,0.4025,0.09
1527608700,0.337,37.1,0.8887,66.4,0.00104,0.5188,0.4114,0.0698
1527609000,0.3599,37.1,0.8944,83.3,0.00357,0.4973,0.3943,0.1084
1527609300,0.3271,37.0,0.8947,69.9,0.00112,0.5136,0.4072,0.0792
1527609600,0.4354,37.3,0.9161,73.6,0.00267,0.513,0.4068,0.0802
1527609900,0.3147,37.2,0.8861,66.8,0.00137,0.5173,0.4102,0.0725
1527610200,0.4608,37.2,0.8931,74.4,0.0021,0.513,0.4067,0.0803
1527610500,0.3924,37.4,0.9087,75.0,0.00178,0.5093,0.4039,0.0868
1527610800,0.3373,37.2,0.8964,67.3,0.00121,0.5176,0.4104,0.072
1527611100,0.3408,37.3,0.8865,68.8,0.00176,0.5157,0.4089,0.0754
1527611400,0.3439,37.3,0.8972,65.3,0.00178,0.5205,0.4128,0.0667
1527611700,0.3266,37.4,0.8993,70.2,0.00165,0.5132,0.4069,0.0799
1527612000,0.3746,37.4,0.91,69.7,0.00134,0.5158,0.409,0.0753
1527612300,0.3034,37.5,0.8975,63.1,0.00164,0.522,0.4139,0.0641
1527612600,0.2918,37.5,0.904,69.3,0.00206,0.5131,0.4068,0.0802
1527612900,0.3526,37.6,0.9146,67.5,0.00241,0.518,0.4107,0.0712
1527613200,0.3696,37.5,0.9207,72.6,0.00347,0.5118,0.4058,0.0824
1527613500,0.3068,37.5,0.8817,68.9,0.00293,0.5142,0.4076,0.0782
1527613800,0.2511,37.7,0.8794,59.2,0.00212,0.5253,0.4165,0.0582
1527614100,0.2994,37.8,0.8939,63.3,0.00321,0.5217,0.4136,0.0648
1527614400,0.3354,37.8,0.8894,66.9,0.00271,0.5181,0.4108,0.0711
1527614700,0.293,37.8,0.8874,62.8,0.00131,0.5221,0.4139,0.064
1527615000,0.3321,37.7,0.8934,64.5,0.00118,0.5214,0.4133,0.0653
1527615300,0.309,37.8,0.8999,62.3,0.00351,0.5234,0.415,0.0616
1527615600,0.3497,37.7,0.9033,65.9,0.00271,0.5201,0.4123,0.0677
1527615900,0.2648,37.9,0.8905,60.9,0.00312,0.5235,0.4151,0.0614
1527616200,0.2879,37.6,0.8913,63.8,0.00156,0.5204,0.4126,0.067
1527616500,0.3231,37.9,0.8952,63.7,0.00148,0.5221,0.4139,0.064
1527616800,0.3613,37.8,0.9185,70.4,0.0018,0.5145,0.4079,0.0776
1527617100,0.3261,38.1,0.9237,71.1,0.00189,0.5121,0.406,0.0819
1527617400,0.2874,38.0,0.8908,62.7,0.00183,0.522,0.4138,0.0642
1527617700,0.3062,38.0,0.9005,68.1,0.00147,0.5154,0.4086,0.076
1527618000,0.2896,38.0,0.897,63.0,0.00217,0.5217,0.4135,0.0648
1527618300,0.3021,38.1,0.8914,64.3,0.00286,0.5204,0.4125,0.0672
1527618600,0.2819,38.1,0.8956,62.0,0.00155,0.5228,0.4144,0.0627
1527618900,0.26,37.9,0.899,62.0,0.00186,0.5219,0.4137,0.0644
1527619200,0.2664,38.1,0.9013,60.1,0.00188,0.5249,0.416,0.0591
1527619500,0.2856,38.2,0.9059,61.9,0.00321,0.5231,0.4146,0.0622
1527619800,0.25,38.2,0.904,59.7,0.00211,0.5247,0.4159,0.0595
1527620100,0.2796,38.1,0.9149,61.7,0.0015,0.523,0.4146,0.0623
1527620400,0.2224,38.3,0.908,55.6,0.0023,0.5294,0.4196,0.051
1527620700,0.4097,38.3,0.9186,75.4,0.00127,0.5098,0.4042,0.086
1527621000,0.2981,38.1,0.8788,61.9,0.00108,0.5236,0.415,0.0614
1527621300,0.3866,38.2,0.8957,84.2,0.00116,0.4974,0.3943,0.1082
1527621600,0.4268,38.3,0.9063,68.3,0.00146,0.5201,0.4122,0.0677
1527621900,0.4008,38.3,0.9202,67.7,0.00205,0.5199,0.412,0.0681
1527622200,0.3443,38.3,0.8555,65.2,0.00112,0.521,0.413,0.066
1527622500,0.3165,38.4,0.8513,60.1,0.00156,0.527,0.4177,0.0553
1527622800,0.3702,38.4,0.894,66.3,0.00213,0.5205,0.4125,0.067
1527623100,0.2973,38.4,0.8591,59.1,0.00124,0.5275,0.4181,0.0544
1527623400,0.2495,38.4,0.8461,56.2,0.00136,0.5296,0.4198,0.0506
1527623700,0.3698,38.5,0.8672,65.0,0.00246,0.5224,0.4141,0.0635
1527624000,0.392,38.5,0.9,67.8,0.00101,0.5194,0.4117,0.069
1527624300,0.3215,38.5,0.8571,62.5,0.00234,0.5238,0.4152,0.061
1527624600,0.2639,38.5,0.8501,58.0,0.00233,0.5278,0.4183,0.0539
1527624900,0.3029,38.5,0.8612,60.3,0.00166,0.5262,0.417,0.0568
1527625200,0.4463,38.7,0.8897,93.3,0.00121,0.4885,0.3873,0.1242
1527625500,0.35,38.8,0.8721,66.3,0.00268,0.5197,0.4119,0.0683
1527625800,0.4557,38.7,0.9303,71.2,0.0018,0.5174,0.4101,0.0725
1527626100,0.3672,38.6,0.8704,64.8,0.00236,0.5225,0.4141,0.0634
1527626400,0.323,38.7,0.8549,65.4,0.00126,0.5199,0.412,0.0681
1527626700,0.3347,38.8,0.8555,68.9,0.00318,0.5156,0.4086,0.0758
1527627000,0.3014,38.8,0.8449,58.7,0.00106,0.5283,0.4187,0.053
1527627300,0.3565,38.7,0.8491,65.4,0.00127,0.5213,0.4131,0.0657
1527627600,0.3552,38.9,0.847,98.8,0.00102,0.4789,0.3795,0.1416
1527627900,0.4444,39.0,0.8585,87.7,0.00112,0.4956,0.3927,0.1117
1527628200,0.403,38.9,0.858,125.7,0.00243,0.4509,0.3573,0.1918
1527628500,0.3793,39.0,0.8705,75.9,0.00246,0.5082,0.4027,0.0891
1527628800,0.3535,38.9,0.8559,64.4,0.0016,0.5226,0.4141,0.0633
1527629100,0.3921,39.0,0.8631,66.4,0.00206,0.5214,0.4132,0.0654
1527629400,0.3579,39.1,0.8739,67.1,0.00109,0.519,0.4113,0.0697
1527629700,0.3374,39.1,0.8792,61.3,0.0012,0.5263,0.4171,0.0566
1527630000,0.332,39.1,0.8458,66.8,0.0023,0.5185,0.4108,0.0707
1527630300,0.2765,39.2,0.8375,56.4,0.00149,0.5308,0.4205,0.0487
1527630600,0.2702,39.1,0.8478,57.0,0.00138,0.5295,0.4195,0.051
1527630900,0.2826,39.3,0.8515,59.6,0.00163,0.5264,0.4171,0.0564
1527631200,0.3964,39.4,0.8718,71.6,0.00137,0.5145,0.4077,0.0778
1527631500,0.3793,39.3,0.894,98.2,0.00136,0.4806,0.3807,0.1387
1527631800,0.4012,39.3,0.8992,68.6,0.0012,0.519,0.4111,0.0699
1527632100,0.4028,39.3,0.9007,101.1,0.00102,0.4781,0.3787,0.1432
1527632400,0.3777,39.4,0.8939,97.4,0.00112,0.4815,0.3814,0.137
1527632700,0.3586,39.5,0.8895,72.7,0.00143,0.5117,0.4053,0.083
1527633000,0.4111,39.5,0.8971,90.0,0.00117,0.4917,0.3894,0.1189
1527633300,0.4661,39.5,0.8936,95.0,0.00146,0.4876,0.3861,0.1262
1527633600,0.425,39.6,0.8957,101.2,0.00143,0.4788,0.3791,0.142
1527633900,0.4367,39.7,0.8856,89.3,0.0012,0.4936,0.3908,0.1156
1527634200,0.3603,39.8,0.8922,86.2,0.0012,0.4946,0.3916,0.1138
1527634500,0.3916,39.7,0.8791,97.3,0.00151,0.4822,0.3819,0.136
1527634800,0.4743,40.0,0.894,82.1,0.00244,0.5042,0.3992,0.0966
1527635100,0.5101,40.1,0.898,108.7,0.00139,0.4733,0.3748,0.1519
1527635400,0.4064,39.9,0.8701,97.0,0.00151,0.4832,0.3826,0.1342
1527635700,0.4406,39.9,0.8587,126.0,0.00155,0.4522,0.358,0.1898
1527636000,0.3718,39.9,0.8673,87.0,0.00364,0.494,0.3911,0.1149
1527636300,0.3991,40.0,0.8821,83.3,0.00179,0.4997,0.3955,0.1047
1527636600,0.377,39.9,0.8608,70.4,0.00126,0.5157,0.4083,0.0759
1527636900,0.4224,40.3,0.8858,80.4,0.00177,0.5044,0.3992,0.0963
1527637200,0.3692,40.0,0.8933,78.4,0.00132,0.5049,0.3996,0.0955
1527637500,0.3958,40.1,0.9004,70.2,0.00154,0.5168,0.4091,0.0741
1527637800,0.3718,40.1,0.8744,64.7,0.00116,0.5234,0.4143,0.0623
1527638100,0.3036,40.2,0.8609,59.7,0.0011,0.5275,0.4176,0.0549
1527638400,0.4271,40.3,0.8891,77.6,0.00159,0.5083,0.4023,0.0894
1527638700,0.4292,40.1,0.8986,97.2,0.00133,0.4839,0.3829,0.1332
1527639000,0.4638,40.3,0.8973,101.2,0.00329,0.4805,0.3803,0.1391
1527639300,0.3672,40.3,0.8806,93.2,0.00139,0.4865,0.3851,0.1284
1527639600,0.3425,40.3,0.8933,66.3,0.00122,0.52,0.4116,0.0683
1527639900,0.4386,40.4,0.9071,72.1,0.00243,0.516,0.4085,0.0755
1527640200,0.438,40.5,0.9022,71.5,0.00128,0.5168,0.4092,0.0741
1527640500,0.3412,40.4,0.8846,69.1,0.00188,0.5161,0.4085,0.0754
1527640800,0.3647,40.5,0.8856,68.2,0.00102,0.5184,0.4103,0.0714
1527641100,0.4633,40.5,0.9023,80.2,0.00352,0.5063,0.4007,0.093
1527641400,0.4753,40.5,0.9214,90.3,0.00107,0.494,0.391,0.115
1527641700,0.585,40.6,0.9242,125.4,0.00182,0.4576,0.3622,0.1801
1527642000,0.5849,40.7,0.9171,117.5,0.00152,0.4663,0.369,0.1647
1527642300,0.5318,40.8,0.9011,104.5,0.00189,0.4792,0.3792,0.1417
1527642600,0.4204,40.7,0.8794,84.5,0.00292,0.4993,0.3951,0.1056
1527642900,0.4909,40.9,0.8961,90.2,0.00179,0.4949,0.3916,0.1136
1527643200,0.4691,40.8,0.8711,96.3,0.0013,0.4866,0.3851,0.1282
1527643500,0.7169,41.0,0.925,98.5,0.00339,0.493,0.39,0.117
1527643800,0.7448,40.9,0.9203,91.9,0.00364,0.5023,0.3974,0.1003
1527644100,0.6253,40.9,0.8956,85.3,0.00123,0.5062,0.4004,0.0934
1527644400,0.5678,41.0,0.8829,108.9,0.00246,0.4755,0.3761,0.1484
1527644700,0.6154,41.1,0.9243,108.2,0.00318,0.478,0.3781,0.144
1527645000,0.6131,41.2,0.9061,108.3,0.00171,0.4778,0.3779,0.1443
1527645300,0.5587,41.2,0.8758,90.7,0.00223,0.4969,0.393,0.1102
1527645600,0.5767,41.3,0.9012,97.4,0.00144,0.4894,0.3871,0.1235
1527645900,0.5952,41.2,0.8993,103.7,0.00129,0.4825,0.3816,0.1358
1527646200,0.6022,41.3,0.9091,103.4,0.0024,0.4831,0.3821,0.1348
1527646500,0.5753,41.4,0.8871,107.9,0.00213,0.477,0.3773,0.1457
1527646800,0.5785,41.5,0.8666,106.8,0.00277,0.4784,0.3783,0.1433
1527647100,0.5472,41.5,0.8619,110.2,0.00156,0.4735,0.3745,0.152
1527647400,0.5557,41.5,0.8775,97.5,0.00123,0.4885,0.3864,0.1251
1527647700,0.5414,41.6,0.8539,109.8,0.00124,0.4737,0.3746,0.1517
1527648000,0.4507,41.6,0.8432,87.9,0.00122,0.4965,0.3927,0.1108
1527648300,0.4767,41.6,0.8481,99.8,0.00214,0.483,0.382,0.135
1527648600,0.4683,41.7,0.8518,114.0,0.00103,0.4667,0.3691,0.1642
1527648900,0.4359,41.6,0.8685,83.0,0.00126,0.5021,0.3971,0.1008
1527649200,0.5411,41.7,0.8834,108.9,0.00111,0.4748,0.3755,0.1497
1527649500,0.4963,41.8,0.8817,113.7,0.00158,0.4679,0.37,0.162
1527649800,0.5227,41.8,0.898,116.0,0.00295,0.4663,0.3688,0.165
1527650100,0.4885,42.0,0.863,122.9,0.00162,0.4578,0.3621,0.1801
1527650400,0.5133,42.0,0.8467,90.5,0.00209,0.4956,0.392,0.1123
1527650700,0.3936,42.0,0.8392,77.0,0.00172,0.5082,0.402,0.0898
1527651000,0.4167,42.0,0.8528,90.9,0.00107,0.4915,0.3888,0.1196
1527651300,0.4788,42.1,0.871,88.0,0.00204,0.4975,0.3935,0.109
1527651600,0.5234,42.1,0.9,100.6,0.00115,0.4839,0.3828,0.1333
1527651900,0.5392,42.1,0.8926,127.4,0.00108,0.4547,0.3597,0.1856
1527652200,0.4287,42.2,0.8838,80.9,0.00126,0.5045,0.3991,0.0964
1527652500,0.4392,41.9,0.8602,70.3,0.00152,0.5189,0.4103,0.0707
1527652800,0.5879,42.3,0.9219,102.2,0.00199,0.4843,0.3831,0.1326
1527653100,0.5599,42.3,0.8727,112.1,0.00167,0.472,0.3733,0.1547
1527653400,0.5202,42.2,0.8408,93.2,0.00105,0.4927,0.3896,0.1178
1527653700,0.5217,42.5,0.8433,98.8,0.00273,0.486,0.3844,0.1295
1527654000,0.5415,42.5,0.8577,96.0,0.00103,0.4901,0.3877,0.1222
1527654300,0.4846,42.6,0.856,78.5,0.00201,0.5099,0.4034,0.0867
1527654600,0.4448,42.6,0.8502,89.1,0.00243,0.495,0.3915,0.1134
1527654900,0.4862,42.6,0.8372,86.8,0.0016,0.4994,0.3949,0.1057
1527655200,0.4507,42.6,0.838,72.9,0.00133,0.5159,0.4082,0.076
1527655500,0.4533,42.7,0.8402,72.8,0.00182,0.5162,0.4083,0.0755
1527655800,0.4153,42.8,0.8326,70.1,0.00121,0.5182,0.41,0.0718
1527656100,0.4158,42.7,0.8412,66.9,0.00252,0.5226,0.4134,0.064
1527656400,0.4594,42.8,0.8592,84.5,0.00119,0.5013,0.3965,0.1022
1527656700,0.4391,42.9,0.8596,93.9,0.00159,0.489,0.3868,0.1241
1527657000,0.4881,42.9,0.8492,72.4,0.00243,0.5181,0.4098,0.0721
1527657300,0.4119,42.9,0.8453,69.3,0.00223,0.5192,0.4107,0.0701
1527657600,0.434,42.8,0.8484,82.0,0.00104,0.5034,0.3983,0.0983
1527657900,0.3607,42.9,0.8374,68.3,0.00147,0.5184,0.4102,0.0714
1527658200,0.4262,43.5,0.8501,76.7,0.00174,0.5101,0.4035,0.0864
1527658500,0.4608,43.1,0.8543,71.7,0.00107,0.518,0.4098,0.0722
1527658800,0.443,43.1,0.8635,79.0,0.0022,0.5077,0.4017,0.0906
1527659100,0.4792,43.1,0.8853,83.6,0.0012,0.5031,0.3981,0.0988
1527659400,0.4331,43.2,0.8745,96.4,0.0014,0.4858,0.3844,0.1297
1527659700,0.4279,43.3,0.8771,99.5,0.00178,0.4821,0.3815,0.1365
1527660000,0.5255,43.3,0.9014,119.1,0.00181,0.4634,0.3668,0.1698
1527660300,0.4658,43.3,0.8754,82.4,0.00103,0.5042,0.3989,0.0969
1527660600,0.4874,43.4,0.8884,91.3,0.0013,0.4939,0.3908,0.1153
1527660900,0.5336,43.3,0.8994,117.5,0.00195,0.4655,0.3682,0.1664
1527661200,0.3579,43.5,0.8731,65.8,0.0017,0.5217,0.4128,0.0654
1527661500,0.4963,43.4,0.8823,80.3,0.00126,0.5081,0.4021,0.0898
1527661800,0.3759,43.4,0.8706,74.7,0.00188,0.5106,0.4041,0.0854
1527662100,0.3683,43.5,0.8726,66.8,0.00117,0.5209,0.4122,0.0669
1527662400,0.479,43.6,0.8959,81.4,0.00128,0.506,0.4005,0.0936
1527662700,0.415,43.6,0.907,81.0,0.00243,0.504,0.3989,0.0971
1527663000,0.4389,43.7,0.9063,73.3,0.00133,0.515,0.4076,0.0774
1527663300,0.4926,43.7,0.8958,83.9,0.00117,0.5034,0.3984,0.0982
1527663600,0.4761,43.9,0.9139,75.6,0.00165,0.5134,0.4064,0.0802
1527663900,0.5315,43.8,0.9193,79.9,0.00152,0.5099,0.4036,0.0865
1527664200,0.4752,43.7,0.9153,69.4,0.00194,0.5217,0.4129,0.0655
1527664500,0.4382,43.6,0.907,73.3,0.00134,0.515,0.4075,0.0775
1527664800,0.4005,43.8,0.8947,93.8,0.0035,0.4879,0.3861,0.126
1527665100,0.3869,43.9,0.8999,79.8,0.00223,0.5045,0.3993,0.0962
1527665400,0.5877,44.0,0.9196,76.7,0.00106,0.5164,0.4088,0.0748
1527665700,0.3747,43.9,0.8822,84.3,0.00201,0.4984,0.3946,0.107
1527666000,0.3929,44.0,0.9016,96.8,0.00204,0.484,0.3832,0.1328
1527666300,0.4955,44.1,0.9185,72.2,0.00253,0.5188,0.4106,0.0705
1527666600,0.4389,44.0,0.9108,66.0,0.00125,0.5247,0.4154,0.0598
1527666900,0.4214,44.1,0.8995,68.0,0.003,0.5214,0.4127,0.0659
1527667200,0.3666,44.0,0.8869,67.0,0.00153,0.5203,0.4123,0.0674
1527667500,0.4238,43.9,0.905,75.4,0.00158,0.5116,0.405,0.0834
1527667800,0.4582,44.2,0.9161,76.1,0.0019,0.5121,0.4054,0.0826
1527668100,0.4491,44.2,0.9055,84.9,0.00193,0.5005,0.3963,0.1031
1527668400,0.4473,44.2,0.8883,83.1,0.00235,0.5026,0.3979,0.0994
1527668700,0.4029,44.3,0.8871,78.1,0.00198,0.5074,0.4017,0.0909
1527669000,0.4208,44.2,0.8954,69.7,0.00152,0.519,0.4109,0.0701
1527669300,0.4031,44.4,0.8926,86.9,0.00241,0.4963,0.393,0.1107
1527669600,0.4404,44.4,0.8951,94.2,0.00112,0.4889,0.3871,0.124
1527669900,0.523,44.4,0.9146,108.6,0.00208,0.4751,0.3762,0.1487
1527670200,0.517,44.4,0.903,82.3,0.00209,0.5064,0.4009,0.0928
1527670500,0.4842,44.4,0.8978,103.5,0.00199,0.4795,0.3797,0.1408
1527670800,0.5621,44.6,0.9118,105.4,0.00244,0.4801,0.3801,0.1398
1527671100,0.4743,44.5,0.91,102.6,0.00134,0.4803,0.3802,0.1395
1527671400,0.45,44.6,0.8956,125.8,0.00142,0.4543,0.3597,0.186
1527671700,0.4667,44.6,0.9079,122.1,0.00101,0.4587,0.3632,0.1782
1527672000,0.4236,44.7,0.8788,111.9,0.00182,0.4682,0.3707,0.1611
1527672300,0.4541,44.8,0.8865,96.6,0.00187,0.4866,0.3853,0.1281
1527672600,0.4275,44.7,0.8869,80.4,0.00235,0.5055,0.4002,0.0943
1527672900,0.3922,44.8,0.8911,81.3,0.00278,0.503,0.3982,0.0988
1527673200,0.3827,44.8,0.8894,80.4,0.00208,0.5038,0.3989,0.0973
1527673500,0.3361,44.8,0.8873,75.5,0.00112,0.5082,0.4024,0.0894
1527673800,0.3794,44.9,0.9065,89.9,0.00103,0.4919,0.3895,0.1186
